placekey,location_name,brand_id,latitude,longitude,tract,county,city
222-222@5w9-j7s-nwk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.612075,-116.552303,16027021100,16027,Nampa
222-222@5wf-y6n-xwk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.804065,-111.80805,16065950302,16065,Rexburg
222-222@5wg-42w-tsq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.510586,-112.017963,16019970700,16019,Idaho Falls
222-222@5wr-5qq-nwk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.593218,-114.748421,16083000300,16083,Buhl
222-222@5ws-h5d-59f,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.74678,-111.833806,49005000600,49005,Logan
222-222@5ws-h63-nkf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.764646,-111.833757,49005000401,49005,North Logan
222-222@5ws-mrj-v75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.713193,-111.839273,49005001002,49005,Logan
222-222@5ws-mt7-kcq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.633235,-111.832101,49005001401,49005,Hyrum
222-223@5q6-7bm-9j9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.854615,-105.081102,08059009833,08059,Arvada
222-223@5q6-7tj-6x5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.08714,-104.985529,08123002009,08123,Frederick
222-223@5q9-bfc-7wk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.76106,-104.791922,08001008309,08001,Aurora
222-223@5qc-xk7-2hq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.502644,-111.885942,49035112819,49035,Draper
222-223@5qc-xv2-7yv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.503772,-111.897509,49035112818,49035,Draper
222-223@5qc-zy5-3qz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.088716,-112.026671,49011125406,49011,Clearfield
222-223@5qd-22t-3bk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.175697,-112.026557,49057210701,49057,Roy
222-223@5qf-kd5-yjv,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.09096,-108.453409,08077001705,08077,Clifton
222-223@5w8-htq-pd9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.917323,-116.1966,16015950200,16015,Horseshoe Bend
222-223@5wf-zyv-dy9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.963789,-111.68255,16043970300,16043,St. Anthony
222-223@5wq-rs5-7wk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.564201,-113.791939,16067970200,16067,Burley
222-224@5q9-br2-f9f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.786693,-105.108999,08059010402,08059,Wheat Ridge
222-224@5qd-2xs-mc5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.724884,-111.54241,49043964307,49043,Snyderville
222-224@5qd-2xy-4sq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.755555,-111.570688,49043964303,49043,Summit Park
222-224@5qk-jcm-dqf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.15944,-104.938563,08123002020,08123,Firestone
222-224@5qn-zqc-4gk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.596579,-109.240722,56037970903,56037,Rock Springs
222-224@5w9-hvx-vfz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.664874,-116.280147,16001010223,16001,Garden City
222-224@5wf-y6r-t35,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.817954,-111.788773,16065950301,16065,Rexburg
222-224@5yy-mj6-835,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.725755,-113.051378,49021110500,49021,Cedar City
222-225@5q6-7t5-ht9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.985742,-105.09422,08013060900,08013,Lafayette
222-225@5q9-b8k-4n5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.610012,-105.144623,08059012043,08059,Dakota Ridge
222-225@5qc-99z-gkz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.532122,-111.463524,49039972100,49039,Mount Pleasant
222-225@5qc-xjt-fxq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.527422,-111.897524,49035112817,49035,Draper
222-225@5w9-hm8-mx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.647772,-116.352446,16001010331,16001,Boise
222-225@5yz-kmr-3h5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.000524,-112.999769,49053270100,49053,Hildale
222-226@5q6-7nt-6p9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.100795,-105.167885,08013013205,08013,Niwot
222-227@5qk-kq7-gx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.079053,-104.803036,08123001905,08123,Fort Lupton
223-222@3x4-kdy-pn5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,48.30076,-116.54569,16017950200,16017,Ponderay
223-222@3x5-4n8-xt9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,47.729606,-116.791728,16055000700,16055,Coeur D Alene
223-222@5q5-tfg-ygk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.513831,-107.563682,08081000400,08081,Craig
223-222@5q6-3s3-sh5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.742042,-105.497779,08019014800,08019,Idaho Springs
223-222@5q6-7cv-dvz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.924898,-105.091406,08014031200,08014,Broomfield
223-222@5q9-6zd-87q,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.93872,-104.757516,08041006802,08041,Colorado Springs
223-222@5q9-9x6-f75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.624439,-104.903275,08005006712,08005,Denver
223-222@5q9-bnq-h5z,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.740136,-105.039663,08031000701,08031,Denver
223-222@5q9-bqk-rtv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.741817,-104.988143,08031001702,08031,Denver
223-222@5qb-b2h-zzz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.234298,-111.69409,49049002205,49049,Provo
223-222@5qb-y2d-c89,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.677746,-111.840057,49023010200,49023,Nephi
223-222@5qc-xjz-2tv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.562685,-111.93793,49035113010,49035,South Jordan
223-222@5qf-kkq-fcq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.088993,-108.601022,08077000900,08077,Grand Junction
223-222@5qj-8zp-52k,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.848166,-104.195347,56045951300,56045,Newcastle
223-222@5qk-jk6-5fz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.580229,-104.996397,08069002501,08069,Fort Collins
223-222@5qk-jny-kfz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.421787,-104.759083,08123001414,08123,Greeley
223-222@5qk-k7c-xdv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.885907,-104.810036,08001008539,08001,Commerce City
223-222@5qp-zwg-bhq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.603355,-111.110864,16081960100,16081,Victor
223-222@5sy-q32-m8v,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,44.016487,-107.945318,56043000302,56043,Worland
223-222@5w9-hrj-nt9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.648618,-116.665974,16027021300,16027,Caldwell
223-222@5w9-hvy-3nq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.648807,-116.280363,16001002410,16001,Garden City
223-222@5w9-j7r-fvf,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.614065,-116.593973,16027021002,16027,Nampa
223-222@5wg-426-9zz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.480222,-111.984042,16019970502,16019,Ammon
223-222@5wq-zkg-xdv,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,42.922744,-114.711719,16047960100,16047,Gooding
223-222@5wr-7jm-5mk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,42.686528,-114.51789,16053970500,16053,Jerome
223-222@5yy-8jw-ckf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,37.043366,-112.522326,49025130200,49025,Kanab
223-222@5yz-5q2-cwk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.292757,-112.648057,49001100100,49001,Beaver
223-223@5q9-9yb-qj9,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.566748,-104.907507,08005006708,08005,Centennial
223-223@5qc-w95-789,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.695518,-112.092545,49035113907,49035,Magna
223-224@5q7-6kt-99f,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.553715,-105.117814,08069001104,08069,Fort Collins
223-224@5q9-b39-5mk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.546274,-104.792654,08035014010,08035,Parker
223-224@5qk-jcw-qmk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.190237,-105.131709,08013013207,08013,Longmont
223-226@5q9-bp2-3wk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.681757,-105.055219,08031004700,08031,Denver
223-226@5q9-bq2-zzz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.689683,-105.118752,08059011709,08059,Lakewood
223-226@5w9-hk9-cqz,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.665606,-116.412317,16001010331,16001,Eagle
224-222@5q7-3wz-6hq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,41.791911,-107.214235,56007967700,56007,Rawlins
224-222@5q7-6m2-v75,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.574182,-105.096307,08069000504,08069,Fort Collins
224-222@5q7-zhv-dgk,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.245163,-104.578649,08101003103,08101,Blende
224-222@5q9-6zc-hwk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.937842,-104.761321,08041006802,08041,Colorado Springs
224-222@5q9-75d-x89,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,38.81312,-104.676455,08041004008,08041,Colorado Springs
224-222@5q9-7f7-835,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.795101,-104.789251,08041004501,08041,Colorado Springs
224-222@5q9-7g4-d35,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,38.828535,-104.841345,08041002400,08041,Colorado Springs
224-222@5q9-9zj-hbk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.695115,-104.941146,08031003902,08031,Denver
224-222@5q9-bf4-ghq,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,39.739399,-104.809619,08005081900,08005,Aurora
224-222@5q9-bg8-vs5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,39.763687,-104.940119,08031004101,08031,Denver
224-222@5qc-mn6-vxq,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.453922,-109.546431,49047968301,49047,Vernal
224-222@5qc-xgs-dqf,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,40.275553,-111.725697,49049002201,49049,Orem
224-222@5qc-zy6-gkz,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.076813,-111.974127,49011125805,49011,Layton
224-222@5qd-2dm-v75,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.988513,-111.911366,49011126202,49011,Farmington
224-222@5qd-2hh-nh5,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,41.306275,-111.969361,49057210304,49057,North Ogden
224-222@5qd-379-7bk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.725735,-111.864128,49035103300,49035,Salt Lake City
224-222@5qk-j2h-xbk,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,40.408853,-105.001453,08069001709,08069,Loveland
224-222@5w9-hnw-rx5,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,43.590905,-116.36729,16001010313,16001,Meridian
224-222@5w9-j9q-py9,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,43.596238,-116.194215,16001000900,16001,Boise
